963935,宋庄路,39.851280,116.422370
13697867,安定门外大街,39.957840,116.403120
14508857,新宝巷,40.387100,116.876990
5482836,蒋台村路,39.975950,116.527080
13737011,北坞村路,39.981370,116.250150
2127704,滨河路,39.983850,116.475090
2798132,大郊亭南街,39.885290,116.482610
12183832,玉阁胡同,39.945340,116.387730
7713701,老营房路,39.960260,116.271560
13840478,天柱东路,40.071970,116.565450
9428949,北三环中路辅路,39.967120,116.392550
112676,福兴街,39.718780,116.421420
5584698,东三环建国路,39.907320,116.457780
1156301,前门东小街,39.898860,116.405780
2463843,建国门外大街,39.907120,116.434560
2403159,广顺北大街,39.989340,116.461900
5836850,朝阳北路,39.925000,116.647210
11970968,中关村南大街,39.941440,116.319170
3823601,输入胡同,39.885170,116.357380
5675390,科荟路,40.009070,116.405150
7619398,宋庄路,39.850890,116.422270
13522517,阜成门外大街,39.922750,116.350030
943465,精忠街,39.887340,116.396110
10133598,建欣园小区二里街,39.840470,116.390780
11193276,王府井大街,39.914430,116.405060
7303890,东坝路,39.974460,116.545730
16354107,毛家湾胡同,39.903390,116.418720
10467582,顺堤路,39.962360,116.658440
14483172,青年路,39.917770,116.512230
6142801,玉渊潭南路,39.909820,116.310600
12792878,苏州街,39.969200,116.300930
2518604,北三环西路,39.965660,116.318490
3411068,狼垡东路,39.778690,116.284630
17352612,幸福大街,39.892220,116.421500
15524534,西直门外大街,39.936850,116.326190
8841343,大望路,39.896160,116.471520
3370149,南新华街,39.898330,116.377910
12046544,大灰厂路,39.810040,116.128240
14508564,新宝巷,40.387040,116.876940
13959911,西大望路,39.882440,116.472270
8193810,天坛东路,39.872800,116.414820
14515057,七贤村,39.930920,116.301260
14707211,靛厂路,39.887650,116.274660
16617162,太平桥大街,39.912550,116.357650
3153546,S12(机场高速),39.979040,116.473410
10760894,X212,40.283370,116.610360
14136052,莲管路,40.170960,117.048460
16622747,葱店胡同,39.936580,116.351980
13788079,百万庄大街,39.927050,116.342310
6954851,东大街,39.932150,116.399620
7527058,德胜门西大街,39.947070,116.368150
13514704,团结湖中路北二条,39.927300,116.464120
9864485,朝阳公园路,39.932480,116.465460
15230610,S201(通顺路),40.198350,116.655730
4243276,四惠桥,39.909420,116.484150
14694498,二街三巷,40.161850,116.641640
14942635,马团路西段,39.762300,116.547930
15915646,马官营南路,39.883340,116.291840
1686536,莲花池东路,39.896090,116.336900
12171571,常营南路,39.919650,116.607560
2730541,香河园路,39.947840,116.435330
10394771,兴隆街,39.671600,116.381540
284160,朝阳路辅路,39.914960,116.504820
4258709,赵登禹路,39.926560,116.360670
16585826,海淀大街,39.981220,116.307530
5937211,X203(白师路),39.912880,116.757420
11550042,东四八条,39.930860,116.417050
3695414,太平桥路,39.882880,116.311730
10424617,鼓楼东大街,40.372980,116.849870
345756,朝阳门北大街,39.927730,116.428190
4198461,圆明园西路,40.020750,116.275750
10872315,西门外大街,40.377370,116.823620
2794445,云岗路,39.808840,116.158560
3155919,国贸桥,39.906990,116.455490
2870446,花家地街,39.982160,116.467030
8129592,南滨河路,39.874140,116.340640
1390510,玉林西路,39.865510,116.349390
3003885,北小街,39.946060,116.419990
2079872,果园路,40.370150,116.823270
2363019,G102(通燕高速),39.921310,116.650640
7935034,东直门内大街,39.939530,116.413270
6304930,南三环中路,39.855620,116.401470
2722075,星吧路,39.954180,116.463470
15997669,交道口南大街,39.938230,116.402260
13032776,宝华里,39.858020,116.396170
8798475,广顺北大街,39.990960,116.463550
10130205,后顺路,39.655990,116.355360
17162810,G4501(北京六环高速),39.718860,116.385580
5909222,驼房营路,39.965950,116.496880
1893476,大旺务路,40.084410,117.113950
14210523,南北庄路,40.221160,116.204630
3895151,羊坊店西路,39.896720,116.310660
12029127,玉渊潭南路,39.910150,116.301470
12760721,新开街,40.140480,117.105250
15285824,天桥南大街,39.879810,116.392700
3558434,莲花池西路辅路,39.894780,116.302130
17346261,,40.298710,116.728700
11370178,建设西街,40.135960,117.087620
11002166,莲花池东路,39.895790,116.336510
2334683,洋桥东路,39.856920,116.377920
12960906,东直门外大街,39.939970,116.445380
9463505,青年路,39.928860,116.511050
8549611,万源南路,39.794700,116.418070
1127866,华威路,39.871480,116.448880
17243843,临泓路,39.846890,116.387810
7677110,首都机场辅路,40.002230,116.500260
3544594,北三环中路,39.966430,116.356070
