,Region,dVCR,VCR,dUCR,UCR,loc
72,7671577,299225.0,0.0119813017793,956,0.926141885326,"(39.988050314465404, 116.48147713950763)"
73,8768558,238474.0,0.0120524096275,779,0.926822157434,"(39.911230907457323, 116.35017584994139)"
74,6961554,1240476.0,0.012422293049,333,0.927210884354,"(40.072057502246182, 116.56647127784291)"
75,8249344,268946.0,0.0125024869961,964,0.928085519922,"(39.899550763701704, 116.41230949589684)"
76,9052607,458666.0,0.0126392513908,1109,0.928377065112,"(39.895507637017069, 116.31617819460728)"
77,6981144,1049970.0,0.0129523299962,757,0.928668610301,"(40.071159029649593, 116.5641266119578)"
78,7891841,297028.0,0.0130408973953,1038,0.928862973761,"(39.922461814914641, 116.45509964830012)"
79,8259306,358877.0,0.0131479068438,652,0.92925170068,"(39.974123989218327, 116.41113716295429)"
80,8249345,299525.0,0.0132372187949,1122,0.929737609329,"(39.899999999999999, 116.41230949589684)"
81,8773500,273438.0,0.0133187521603,982,0.930029154519,"(39.930997304582206, 116.34958968347011)"
82,7979788,485325.0,0.0134634656989,549,0.930806608358,"(39.824977538185081, 116.44454865181712)"
83,9106684,219815.0,0.0135290098322,692,0.931486880466,"(39.984905660377358, 116.30973036342321)"
84,7754655,218284.0,0.013594097454,805,0.932264334305,"(39.90359389038634, 116.47151230949591)"
85,6981145,894929.0,0.013860946148,547,0.932555879495,"(40.071608265947887, 116.5641266119578)"
86,8768603,198185.0,0.0139200406778,697,0.933138969874,"(39.931446540880501, 116.35017584994139)"
87,8778417,202019.0,0.0139802784243,803,0.933722060253,"(39.939532794249772, 116.34900351699883)"
88,8748915,239666.0,0.0140517417014,891,0.934207968902,"(39.888319856244387, 116.3525205158265)"
89,8332683,314289.0,0.0141454559616,1137,0.934499514091,"(39.932345013477089, 116.40234466588512)"
90,6971349,1227736.0,0.0145115405875,369,0.934596695821,"(40.071608265947887, 116.56529894490036)"
91,8244429,337252.0,0.0146121019234,1221,0.934693877551,"(39.891913746630728, 116.41289566236811)"
92,8219878,211737.0,0.0146752373698,707,0.93527696793,"(39.864510332434861, 116.41582649472451)"
93,8797971,240759.0,0.0147470265561,995,0.93547133139,"(39.922461814914641, 116.34665885111372)"
94,7607864,1002709.0,0.0150460129417,377,0.93556851312,"(39.970530098831986, 116.48909730363424)"
95,7886942,246494.0,0.0151195121824,902,0.935957240039,"(39.922012578616354, 116.4556858147714)"
96,9062407,301946.0,0.0152095460239,717,0.936345966958,"(39.897304582210239, 116.31500586166472)"
97,8337621,210080.0,0.0152721873883,670,0.936831875607,"(39.950314465408802, 116.40175849941384)"
98,7754653,277529.0,0.0153549406025,772,0.937123420797,"(39.902695417789758, 116.47151230949591)"
99,8224776,256271.0,0.0154313551356,993,0.937414965986,"(39.864510332434861, 116.41524032825323)"
100,8651130,241579.0,0.0155033888283,877,0.937803692906,"(39.966936208445638, 116.36424384525206)"
101,7891865,299999.0,0.0155928421161,1018,0.938095238095,"(39.933243486073671, 116.45509964830012)"
102,8175858,301996.0,0.0156828908665,1086,0.938386783285,"(39.892362982929022, 116.421101992966)"
103,7411766,626960.0,0.015869836934,104,0.938581146744,"(39.890566037735844, 116.51254396248535)"
104,8249333,232202.0,0.0159390746058,788,0.938969873664,"(39.894609164420487, 116.41230949589684)"
105,6976247,1264719.0,0.0163161867716,394,0.938969873664,"(40.071608265947887, 116.56471277842908)"
106,8940114,602521.0,0.0164958456517,254,0.939067055394,"(39.967834681042227, 116.32966002344666)"
107,8704791,212666.0,0.0165592581061,754,0.939455782313,"(39.869451931716078, 116.357796014068)"
108,7549078,1234263.0,0.0169272889438,99,0.939844509232,"(39.966037735849056, 116.49613130128957)"
109,8450161,148243.0,0.0169714918369,516,0.940233236152,"(39.89910152740341, 116.38827667057446)"
110,9077190,177823.0,0.0170245148536,422,0.940524781341,"(39.937286612758307, 116.31324736225089)"
111,9096866,231885.0,0.0170936580029,808,0.940816326531,"(39.975022461814916, 116.31090269636577)"
112,7754679,263992.0,0.017172374773,977,0.94101068999,"(39.91437556154537, 116.47151230949591)"
113,8195576,280687.0,0.0172560696353,978,0.94120505345,"(39.948966756513926, 116.4187573270809)"
114,8636393,238921.0,0.0173273107693,889,0.94130223518,"(39.94761904761905, 116.36600234466589)"
115,7994484,668025.0,0.0175265015417,385,0.941496598639,"(39.82587601078167, 116.44279015240329)"
116,8969408,23276.0,0.0175334419473,75,0.942371234208,"(39.925606469002695, 116.326143024619)"
117,6961553,1212770.0,0.0178950640319,402,0.942468415938,"(40.071608265947887, 116.56647127784291)"
118,9155500,181428.0,0.0179491619826,648,0.942662779397,"(39.911230907457323, 116.30386869871045)"
119,6839100,443659.0,0.0180814516108,959,0.943051506317,"(40.070260557053011, 116.58112543962486)"
120,7886876,310492.0,0.0181740336868,1030,0.943148688047,"(39.892362982929022, 116.4556858147714)"
121,8626521,215772.0,0.0182383722839,863,0.943245869776,"(39.913477088948788, 116.36717467760845)"
122,8807804,223403.0,0.0183049862821,755,0.943440233236,"(39.939083557951484, 116.34548651817117)"
123,8102493,256754.0,0.0183815448355,745,0.943731778426,"(39.939532794249772, 116.42989449003518)"
124,9116259,175679.0,0.0184339285572,613,0.944023323615,"(39.885624438454627, 116.30855803048067)"
125,9155507,139840.0,0.0184756258554,550,0.944412050534,"(39.91437556154537, 116.30386869871045)"
126,6976248,1377715.0,0.0188864310125,335,0.944412050534,"(40.072057502246182, 116.56471277842908)"
127,8234614,271454.0,0.0189673727915,958,0.944606413994,"(39.883378256963162, 116.41406799531067)"
128,8773492,175138.0,0.0190195951986,669,0.944897959184,"(39.927403414195865, 116.34958968347011)"
129,7886966,263320.0,0.0190981115928,953,0.945092322643,"(39.932794249775384, 116.4556858147714)"
130,8533404,267666.0,0.0191779238712,904,0.945092322643,"(39.888769092542674, 116.37831184056273)"
131,9077096,884073.0,0.0194415355381,519,0.945092322643,"(39.895058400718774, 116.31324736225089)"
132,7980003,222246.0,0.0195078045436,788,0.945383867833,"(39.921563342318059, 116.44454865181712)"
133,6785238,348150.0,0.0196116154301,377,0.945675413022,"(40.077448337825693, 116.58757327080892)"
134,9155497,177964.0,0.0196646804899,705,0.945869776482,"(39.90988319856244, 116.30386869871045)"
135,8954804,232458.0,0.0197339944955,850,0.946064139942,"(39.966037735849056, 116.32790152403282)"
136,9116218,269374.0,0.019814316063,634,0.946355685131,"(39.867205750224613, 116.30855803048067)"
137,8342536,184120.0,0.0198692167105,766,0.946647230321,"(39.957951482479785, 116.40117233294256)"
138,8778410,198443.0,0.0199283881703,776,0.94693877551,"(39.936388140161725, 116.34900351699883)"
139,6795034,273708.0,0.020010002044,730,0.94713313897,"(40.077448337825693, 116.58640093786636)"
140,8866522,255752.0,0.0200862618223,925,0.9472303207,"(39.913027852650494, 116.33845252051583)"
141,8254243,237634.0,0.0201571192005,930,0.947521865889,"(39.899999999999999, 116.41172332942556)"
142,8714650,247279.0,0.0202308525114,770,0.947716229349,"(39.897753818508534, 116.35662368112544)"
143,7470810,2142523.0,0.0208697070623,326,0.947910592809,"(40.010961365678348, 116.50550996483001)"
144,8400995,172291.0,0.0209210805548,179,0.948007774538,"(39.815543575920934, 116.39413833528722)"
145,6966450,1078766.0,0.0212427455117,339,0.948104956268,"(40.071159029649593, 116.56588511137164)"
146,8641290,288418.0,0.0213287455929,1031,0.948104956268,"(39.947169811320755, 116.36541617819461)"
147,9155519,161723.0,0.0213769679338,598,0.948299319728,"(39.919766397124889, 116.30386869871045)"
148,8768620,291215.0,0.0214638020205,815,0.948299319728,"(39.939083557951484, 116.35017584994139)"
149,9454268,185916.0,0.0215192381968,469,0.948493683188,"(39.906738544474393, 116.26811254396249)"
150,8709753,232238.0,0.0215884866031,859,0.948590864917,"(39.898203054806828, 116.35720984759672)"
151,8773476,134327.0,0.0216285400425,589,0.948979591837,"(39.920215633423176, 116.34958968347011)"
152,7911501,303923.0,0.0217191633832,903,0.948979591837,"(39.953009883198561, 116.45275498241502)"
153,8180781,1344479.0,0.0221200582757,883,0.949076773567,"(39.90359389038634, 116.42051582649474)"
154,7896652,261893.0,0.0221981491689,932,0.949271137026,"(39.883378256963162, 116.45451348182884)"
155,9028274,183168.0,0.0222527659503,648,0.949465500486,"(39.966037735849056, 116.31910902696366)"
156,8269177,117515.0,0.0222878064108,432,0.949659863946,"(40.007816711590294, 116.40996483001173)"
157,8077966,200246.0,0.0223475154867,745,0.949659863946,"(39.922911051212935, 116.43282532239157)"
158,9150588,165622.0,0.0223969004261,671,0.949951409135,"(39.904941599281223, 116.30445486518171)"
159,6966452,1051890.0,0.0227105515344,301,0.949951409135,"(40.072057502246182, 116.56588511137164)"
160,8445372,249739.0,0.0227850183647,970,0.950048590865,"(39.948068283917337, 116.38886283704572)"
161,8082718,281436.0,0.0228689365627,767,0.950048590865,"(39.857322551662172, 116.43223915592029)"
162,7578076,115998.0,0.0229035246863,119,0.950242954325,"(39.790835579514827, 116.4926143024619)"
163,8964510,20968.0,0.0229097768956,72,0.950631681244,"(39.925606469002695, 116.32672919109028)"
164,7798802,306374.0,0.023001131072,882,0.950826044704,"(39.932794249775384, 116.4662368112544)"
165,8803056,164635.0,0.0230502217091,540,0.951020408163,"(40.006469002695418, 116.34607268464245)"
166,8254225,306629.0,0.0231416519211,1117,0.951020408163,"(39.891913746630728, 116.41172332942556)"
167,8195574,292812.0,0.0232289621991,1020,0.951020408163,"(39.948068283917337, 116.4187573270809)"
168,8254234,306495.0,0.0233203524551,1008,0.951020408163,"(39.895956873315363, 116.41172332942556)"
169,8264190,224101.0,0.023387174582,792,0.951020408163,"(39.967834681042227, 116.41055099648301)"
170,9459165,164432.0,0.0234362046888,561,0.951117589893,"(39.906289308176099, 116.26752637749121)"
171,7793814,273767.0,0.023517836155,804,0.951117589893,"(39.892362982929022, 116.46682297772568)"
172,7588248,700401.0,0.0237266807584,385,0.951311953353,"(39.959748427672956, 116.49144196951934)"
173,7754663,225525.0,0.0237939274916,894,0.951409135083,"(39.907187780772688, 116.47151230949591)"
174,8401095,390746.0,0.0239104395946,550,0.951409135083,"(39.860467205750226, 116.39413833528722)"
175,7984870,250217.0,0.0239850489543,872,0.951506316812,"(39.907637017070975, 116.44396248534585)"
176,9067284,156643.0,0.0240317565478,585,0.951700680272,"(39.887870619946092, 116.31441969519344)"
177,9155493,179453.0,0.0240852655956,686,0.951797862002,"(39.90808625336927, 116.30386869871045)"
178,8518636,199590.0,0.0241447790664,736,0.951895043732,"(39.855525606469001, 116.38007033997656)"
