,Region,dVCR,VCR,dUCR,UCR,loc,meanVIT,VUH,meet,meanVUH
4906,8611946,126804.0,0.198270485585,465,1.0,"(39.966936208445638, 116.36893317702229)",1076.99811953,465,323.430417881,152.067735666
4907,8298227,90140.0,0.198297363405,377,1.0,"(39.855974842767296, 116.40644783118407)",1077.14411889,377,323.480466472,152.104373178
4908,8259191,141505.0,0.198339557171,543,1.0,"(39.922461814914641, 116.41113716295429)",1077.3733139,543,323.548104956,152.157142857
4909,7798900,352846.0,0.198444768304,57,1.0,"(39.976819407008087, 116.4662368112544)",1077.94481697,57,323.636345967,152.162682216
4910,8866543,101834.0,0.198475133026,409,1.0,"(39.922461814914641, 116.33845252051583)",1078.10975705,409,323.69494655,152.202429543
4911,7475734,212385.0,0.198538461692,92,1.0,"(40.02264150943396, 116.50492379835875)",1078.45375607,92,323.768124393,152.211370262
4912,8704768,82115.0,0.198562946629,183,1.0,"(39.859119496855342, 116.357796014068)",1078.58675737,183,323.806316812,152.229154519
4913,8391542,127035.0,0.19860082575,323,1.0,"(39.969631626235397, 116.39531066822978)",1078.79251539,323,323.865306122,152.260544218
4914,8435518,43598.0,0.198613825742,146,1.0,"(39.922012578616354, 116.39003516998828)",1078.86313087,146,323.884159378,152.27473275
4915,6334810,359040.0,0.198720883793,3,1.0,"(40.161904761904758, 116.64150058616647)",1079.44466634,3,323.995432459,152.275024295
4916,10904163,55625.0,0.198737469979,2,1.0,"(39.945822102425872, 116.09460726846424)",1079.5347619,2,324.006413994,152.275218659
4917,9880177,147802.0,0.198781541375,2,1.0,"(39.809254267744834, 116.21711606096132)",1079.77415614,2,324.053449951,152.275413022
4918,8264126,93498.0,0.19880942048,384,1.0,"(39.939083557951484, 116.41055099648301)",1079.92559443,384,324.106316812,152.312730807
4919,7857699,144292.0,0.198852445269,573,1.0,"(39.987151841868823, 116.45920281359906)",1080.15930353,573,324.202721088,152.368415938
4920,6848879,144296.0,0.198895471251,335,1.0,"(40.062623539982027, 116.5799531066823)",1080.39301911,335,324.260058309,152.400971817
4921,8053439,12105.0,0.198899080704,52,1.0,"(39.906289308176099, 116.43575615474795)",1080.41262553,52,324.267152575,152.406025267
