,Region,dVCR,VCR,dUCR,UCR,loc,meanVIT,VUH,meet,meanVUH
149,8073068,255546.0,0.0160113689067,979,0.945675413022,"(39.922911051212935, 116.43341148886284)",86.9731778426,979,27.3836734694,14.4292517007
150,8611771,184236.0,0.0160663041429,691,0.945966958212,"(39.888319856244387, 116.36893317702229)",87.2715840622,691,27.4790087464,14.496404276
151,8445372,249739.0,0.0161407709732,970,0.945966958212,"(39.948068283917337, 116.38886283704572)",87.676085196,970,27.6335276968,14.5906705539
152,7886876,310492.0,0.0162333530492,1030,0.946064139942,"(39.892362982929022, 116.4556858147714)",88.1789876903,1030,27.7983479106,14.6907677357
153,8866522,255752.0,0.0163096128276,925,0.946161321672,"(39.913027852650494, 116.33845252051583)",88.5932280531,925,27.9481049563,14.7806608358
154,8219878,211737.0,0.016372748274,707,0.946355685131,"(39.864510332434861, 116.41582649472451)",88.9361775186,707,28.0669582119,14.8493683188
155,6834223,251792.0,0.016447827265,687,0.946355685131,"(40.079694519317158, 116.58171160609614)",89.3440038873,687,28.1716229349,14.9161321672
156,8254258,273567.0,0.0165293990954,1013,0.946355685131,"(39.906738544474393, 116.41172332942556)",89.7870991254,1013,28.3151603499,15.0145772595
157,8269044,262227.0,0.0166075895804,998,0.946452866861,"(39.948068283917337, 116.40996483001173)",90.2118270165,998,28.4726919339,15.1115646259
158,8180781,1344479.0,0.0170084844728,883,0.946550048591,"(39.90359389038634, 116.42051582649474)",92.389473599,883,29.0318756074,15.1973760933
159,8327785,171940.0,0.0170597533047,675,0.946744412051,"(39.932345013477089, 116.40293083235639)",92.6679640428,675,29.1208940719,15.2629737609
160,7656864,192597.0,0.0171171816123,706,0.94693877551,"(39.979514824797839, 116.48323563892146)",92.9799125364,706,29.2355685131,15.3315840622
161,9170306,205889.0,0.0171785733102,672,0.94703595724,"(39.961545372866127, 116.30211019929661)",93.3133900227,672,29.3442176871,15.3968901846
162,8200373,277262.0,0.0172612469106,940,0.94703595724,"(39.90359389038634, 116.41817116060962)",93.7624700356,940,29.4888241011,15.4882410107
163,9067284,156643.0,0.0173079545042,585,0.9472303207,"(39.887870619946092, 116.31441969519344)",94.0161839974,585,29.5836734694,15.5450923226
164,7984900,280183.0,0.0173914990844,1040,0.9472303207,"(39.921114106019765, 116.44396248534585)",94.4699951409,1040,29.7370262391,15.6461613217
165,9380797,167869.0,0.0174415540311,634,0.94732750243,"(39.906289308176099, 116.27690504103165)",94.7418918043,634,29.8351797862,15.7077745384
166,8259157,303620.0,0.0175320870236,1116,0.94732750243,"(39.907187780772688, 116.41113716295429)",95.2336637512,1116,29.9965986395,15.8162293489
167,6795034,273708.0,0.0176137008973,730,0.947424684159,"(40.077448337825693, 116.58640093786636)",95.6769873664,730,30.2026239067,15.8871720117
168,8773476,134327.0,0.0176537543367,589,0.947619047619,"(39.920215633423176, 116.34958968347011)",95.8945562034,589,30.2785228377,15.9444120505
169,8518636,199590.0,0.0177132678074,736,0.947716229349,"(39.855525606469001, 116.38007033997656)",96.2178312277,736,30.3939747328,16.0159378037
170,8803056,164635.0,0.0177623584445,540,0.947910592809,"(40.006469002695418, 116.34607268464245)",96.4844897959,540,30.4788143829,16.0684159378
171,6829289,352203.0,0.0178673778489,789,0.948104956268,"(40.063522012578616, 116.58229777256741)",97.0549514091,789,30.6317784257,16.1450923226
172,7989799,254622.0,0.0179433006854,972,0.948202137998,"(39.921563342318059, 116.44337631887457)",97.467361516,972,30.7799805637,16.239552964
173,9155519,161723.0,0.0179915230263,598,0.948299319728,"(39.919766397124889, 116.30386869871045)",97.7293035309,598,30.8593780369,16.2976676385
174,8342612,162143.0,0.0180398706023,566,0.948396501458,"(39.992093441150047, 116.40117233294256)",97.9919258179,566,30.9455782313,16.3526724976
175,7980003,222246.0,0.0181061396078,788,0.948590864917,"(39.921563342318059, 116.44454865181712)",98.3518966634,788,31.0714285714,16.4292517007
176,8543296,160398.0,0.0181539668621,587,0.948882410107,"(39.931895777178795, 116.37713950762017)",98.6116925818,587,31.151797862,16.4862973761
177,7886966,263320.0,0.0182324832562,953,0.948979591837,"(39.932794249775384, 116.4556858147714)",99.0381908001,953,31.3383867833,16.5789115646
178,9150588,165622.0,0.0182818681956,671,0.949173955296,"(39.904941599281223, 116.30445486518171)",99.3064480078,671,31.4508260447,16.6441205053
179,8807804,223403.0,0.0183484821937,755,0.949173955296,"(39.939083557951484, 116.34548651817117)",99.6682928409,755,31.5828960155,16.7174927114
180,7891798,220918.0,0.0184143552181,812,0.949173955296,"(39.903144654088052, 116.45509964830012)",100.026112731,812,31.7000971817,16.796404276
181,8523607,203862.0,0.0184751425078,768,0.949173955296,"(39.888319856244387, 116.37948417350528)",100.356307094,768,31.8053449951,16.8710398445
182,7671576,177899.0,0.0185281881861,629,0.949368318756,"(39.987601078167117, 116.48147713950763)",100.644449304,629,31.8946550049,16.9321671526
183,9155509,143279.0,0.0185709109206,549,0.949562682216,"(39.915274034141959, 116.30386869871045)",100.876517655,549,31.9614188533,16.9855199223
184,8082719,139948.0,0.018612640422,556,0.949854227405,"(39.857771787960466, 116.43223915592029)",101.1031908,556,32.044606414,17.039552964
185,8768534,174131.0,0.0186645625633,707,0.950048590865,"(39.900449236298293, 116.35017584994139)",101.385229997,707,32.1415937804,17.108260447
186,9459166,125344.0,0.0187019374642,446,0.950242954325,"(39.906738544474393, 116.26752637749121)",101.588249109,446,32.2116618076,17.1516034985
187,8954825,181652.0,0.0187561022068,619,0.950437317784,"(39.975471698113203, 116.32790152403282)",101.882470036,619,32.2941690962,17.2117589893
188,9287735,176438.0,0.0188087122461,497,0.950534499514,"(39.906289308176099, 116.28804220398594)",102.16824587,497,32.3776482021,17.260058309
189,6971348,1802120.0,0.0193460659003,422,0.950826044704,"(40.071159029649593, 116.56529894490036)",105.087131519,422,33.1699708455,17.301068999
190,8259292,246216.0,0.0194194822474,815,0.950923226433,"(39.967834681042227, 116.41113716295429)",105.485926466,815,33.2870748299,17.3802721088
