,Region,dVCR,VCR,UCR,loc,meanVIT,VUH,meanVUH
224,6829289,352203.0,0.0378515483809,0.94703595724,"(40.063522012578616, 116.58229777256741)",12335.2958896,789,11.5129725002
225,8259157,303620.0,0.0379420813734,0.9472303207,"(39.907187780772688, 116.41113716295429)",12364.7993392,1116,11.6214167719
226,7470811,399483.0,0.038061198663,0.9472303207,"(40.011410601976635, 116.50550996483001)",12403.6180157,101,11.6312311729
227,8890963,398491.0,0.0381800201593,0.9472303207,"(39.891015274034139, 116.33552168815945)",12442.3402973,70,11.6380332329
228,7568766,397552.0,0.038298561666,0.9472303207,"(40.00916442048517, 116.49378663540446)",12480.9713342,71,11.6449324653
229,8381755,397019.0,0.0384169442434,0.9472303207,"(39.973674752920033, 116.39648300117234)",12519.5505782,6,11.645515499
230,8195432,395366.0,0.0385348339315,0.9472303207,"(39.884276729559744, 116.4187573270809)",12557.9691964,5,11.6460013604
231,8234728,346452.0,0.0386381385107,0.94732750243,"(39.934591194968554, 116.41406799531067)",12591.6347294,4,11.6463900496
232,8131760,394175.0,0.0387556730681,0.94732750243,"(39.885175202156333, 116.4263774912075)",12629.9376154,27,11.6490137013
233,8558009,393807.0,0.0388730978958,0.94732750243,"(39.94043126684636, 116.37538100820633)",12668.204742,19,11.6508599747
234,6593279,392204.0,0.0389900447432,0.94732750243,"(39.656513926325246, 116.61043376318875)",12706.3161014,3,11.6511514916
235,2887586,391690.0,0.0391068383268,0.94732750243,"(40.596765498652289, 117.05416178194608)",12744.3775143,2,11.6513458362
236,7451415,391133.0,0.0392234658249,0.94732750243,"(40.099460916442048, 116.50785463071513)",12782.3848023,1,11.6514430085
237,8401095,390746.0,0.0393399779278,0.94732750243,"(39.860467205750226, 116.39413833528722)",12820.3544845,550,11.704887766
238,4786229,390677.0,0.0394564694564,0.94732750243,"(39.796675651392633, 116.82672919109028)",12858.3174619,4,11.7052764552
239,6608448,342009.0,0.039558449228,0.947424684159,"(39.869901168014373, 116.60867526377491)",12891.5512584,2,11.7054707997
240,9390810,293533.0,0.0396459744928,0.947619047619,"(40.003773584905659, 116.27573270808911)",12920.0745311,10,11.7064425226
241,9454759,389484.0,0.0397621102943,0.947619047619,"(40.127313566936209, 116.26811254396249)",12957.921582,3,11.7067340395
242,7103579,341041.0,0.039863801429,0.947716229349,"(40.064420485175198, 116.54947245017586)",12991.0613157,801,11.7845690409
243,7113391,340491.0,0.0399653285654,0.947813411079,"(40.071608265947887, 116.5483001172333)",13024.1476047,63,11.790690895
244,6834195,388439.0,0.0400811527702,0.947813411079,"(40.067115902964957, 116.58171160609614)",13061.8931105,796,11.868040035
245,9175190,339164.0,0.0401822842236,0.947910592809,"(39.955256064690026, 116.30152403282533)",13094.8504519,6,11.8686230687
246,8219677,386999.0,0.0402976790513,0.947910592809,"(39.774213836477983, 116.41582649472451)",13132.4560295,5,11.8691089301
247,10687992,385669.0,0.0404126773014,0.947910592809,"(39.649775381850851, 116.12039859320048)",13169.9323681,1,11.8692061024
248,8195556,241641.0,0.0404847294812,0.948202137998,"(39.939982030548066, 116.4187573270809)",13193.4131766,903,11.9569526771
249,8651130,241579.0,0.040556763174,0.948493683188,"(39.966936208445638, 116.36424384525206)",13216.8879604,877,12.0421727723
250,8038590,385298.0,0.0406716507998,0.948493683188,"(39.8366576819407, 116.43751465416179)",13254.328248,3,12.0424642892
251,8244429,337252.0,0.0407722121357,0.948590864917,"(39.891913746630728, 116.41289566236811)",13287.0997959,1221,12.161111651
252,6834194,384282.0,0.040886796812,0.948590864917,"(40.066666666666663, 116.58171160609614)",13324.4413565,812,12.2400155476
253,7984942,239364.0,0.0409581700392,0.948882410107,"(39.939982030548066, 116.44396248534585)",13347.7009037,913,12.3287338451
254,8445168,382776.0,0.0410723056585,0.948882410107,"(39.85642407906559, 116.38886283704572)",13384.8961228,3,12.329025362
255,8293512,382273.0,0.041186291294,0.948882410107,"(39.938185085354895, 116.40703399765533)",13422.0424643,28,12.331746186
256,8650941,381734.0,0.0413001162112,0.948882410107,"(39.882030548068279, 116.36424384525206)",13459.1364299,254,12.3564279467
257,8254243,237634.0,0.0413709735894,0.949173955296,"(39.899999999999999, 116.41172332942556)",13482.227869,930,12.4467981732
258,8513746,380762.0,0.041484508677,0.949173955296,"(39.859119496855342, 116.38065650644783)",13519.2273832,300,12.4759498591
259,9072113,380060.0,0.0415978344432,0.949173955296,"(39.856873315363877, 116.31383352872216)",13556.1586823,10,12.476921582
260,6839103,379594.0,0.0417110212582,0.949173955296,"(40.071608265947887, 116.58112543962486)",13593.0446993,782,12.55291031
261,6853743,331106.0,0.0418097499882,0.949271137026,"(40.047349505840067, 116.57936694021103)",13625.2190263,1112,12.6609658925
262,8411072,378468.0,0.0419226010541,0.949271137026,"(39.941778975741236, 116.39296600234468)",13661.9956272,20,12.6629093383
263,7583465,378168.0,0.0420353626664,0.949271137026,"(40.011410601976635, 116.49202813599062)",13698.7430765,17,12.6645612671
264,9336766,377985.0,0.0421480697119,0.949271137026,"(39.929200359389036, 116.28218053927316)",13735.4727432,112,12.6754445632
265,8665559,377788.0,0.0422607180163,0.949271137026,"(39.847888589398025, 116.36248534583822)",13772.1832669,27,12.6780682149
266,8082718,281436.0,0.0423446362143,0.949465500486,"(39.857322551662172, 116.43223915592029)",13799.5310465,767,12.7525993587
267,7603324,377362.0,0.0424571574946,0.949465500486,"(40.131356693620845, 116.48968347010552)",13836.2001749,1,12.7526965309
268,6285786,376515.0,0.0425694262177,0.949465500486,"(40.142138364779875, 116.64736225087925)",13872.7869983,6,12.7532795647
269,8366287,375997.0,0.0426815404841,0.949465500486,"(39.625965858041326, 116.39824150058617)",13909.3234865,2,12.7534739092
270,10291452,375967.0,0.0427936458053,0.949465500486,"(39.738724168912846, 116.16787807737398)",13945.8570596,3,12.7537654261
271,9057507,374112.0,0.0429051980051,0.949465500486,"(39.896406109613658, 116.315592028136)",13982.210378,573,12.8094451462
272,10830379,374052.0,0.0430167323141,0.949465500486,"(39.804761904761904, 116.10339976553341)",14018.5578661,3,12.8097366631
273,10169418,373482.0,0.0431280966614,0.949465500486,"(39.925606469002695, 116.18253223915593)",14054.849966,5,12.8102225245
274,5384601,373116.0,0.0432393518753,0.949465500486,"(40.163252470799641, 116.75521688159438)",14091.1065008,1,12.8103196968
275,7485504,372226.0,0.0433503417102,0.949465500486,"(40.010961365678348, 116.50375146541619)",14127.2765523,25,12.812749004
276,7980072,371338.0,0.0434610667625,0.949465500486,"(39.952560646900267, 116.44454865181712)",14163.3603148,281,12.8400544165
277,10370122,322762.0,0.0435573074901,0.949562682216,"(39.874393530997303, 116.15849941383354)",14194.7238364,4,12.8404431056
278,6829285,322194.0,0.0436533788523,0.949659863946,"(40.061725067385446, 116.58229777256741)",14226.032164,593,12.8980662715
279,7132387,369570.0,0.0437635767248,0.949659863946,"(39.803863432165315, 116.54595545134819)",14261.9441259,1,12.8981634438
280,7744894,369450.0,0.0438737388159,0.949659863946,"(39.919317160826594, 116.47268464243845)",14297.8444272,17,12.8998153727
281,9297245,368857.0,0.043983724087,0.949659863946,"(39.777807726864332, 116.28686987104338)",14333.6871052,2,12.9000097172
282,10257583,368631.0,0.0440936419698,0.949659863946,"(39.926055705300989, 116.17198124267293)",14369.5078224,1,12.9001068895
283,7461015,368553.0,0.0442035365946,0.949659863946,"(40.011410601976635, 116.50668229777257)",14405.3209601,232,12.92265086
284,1108722,368366.0,0.0443133754601,0.949659863946,"(40.196945193171608, 117.26694021101993)",14441.1159265,3,12.9229423768
285,6834192,368273.0,0.0444231865949,0.949659863946,"(40.065768194070081, 116.58171160609614)",14476.901856,796,13.0002915169
286,10086426,318673.0,0.0445182080702,0.949757045675,"(40.04869721473495, 116.19249706916764)",14507.86804,2,13.0004858614
287,8259160,270446.0,0.0445988492852,0.949951409135,"(39.908535489667564, 116.41113716295429)",14534.1478962,680,13.0665630162
288,8121990,365897.0,0.0447079519476,0.949951409135,"(39.896855345911945, 116.42754982415006)",14569.7029443,9,13.0674375668
289,8993584,317570.0,0.0448026445319,0.950048590865,"(39.784546271338719, 116.3232121922626)",14600.5619473,14,13.0687979788
290,10532177,365427.0,0.0449116070503,0.950048590865,"(40.063522012578616, 116.13915592028137)",14636.0713245,1,13.0688951511
291,7573662,364873.0,0.0450204043779,0.950048590865,"(40.008265947888589, 116.49320046893318)",14671.5268681,23,13.0711301137
292,6858640,364560.0,0.0451291083755,0.950048590865,"(40.04690026954178, 116.57878077373975)",14706.9519969,1208,13.1885142357
293,8331965,363271.0,0.0452374280208,0.950048590865,"(39.609793351302784, 116.40234466588512)",14742.2518706,1,13.188611408
294,9028211,218665.0,0.0453026292487,0.950340136054,"(39.937735849056601, 116.31910902696366)",14763.5000486,853,13.2714993684
295,9488606,362653.0,0.0454107646197,0.950340136054,"(39.930098831985624, 116.26400937866354)",14798.7398698,10,13.2724710912
296,9949574,362376.0,0.0455188173952,0.950340136054,"(40.179874213836477, 116.20890973036343)",14833.9527743,1,13.2725682635
297,7794048,361293.0,0.0456265472433,0.950340136054,"(39.997484276729558, 116.46682297772568)",14869.0604412,571,13.3280536391
298,7881327,361100.0,0.0457342195429,0.950340136054,"(39.599910152740343, 116.45627198124268)",14904.1493538,2,13.3282479837
299,10594998,360804.0,0.0458418035816,0.950340136054,"(39.680323450134772, 116.13153575615475)",14939.2095034,2,13.3284423282
300,8803141,359922.0,0.0459491246267,0.950340136054,"(40.044654088050315, 116.34607268464245)",14974.1839471,4,13.3288310174
301,9263202,359711.0,0.0460563827562,0.950340136054,"(39.886972147349503, 116.29097303634232)",15009.1378875,8,13.3296083957
302,8509557,357966.0,0.046163120564,0.950340136054,"(40.177628032345012, 116.38124267291911)",15043.9222622,2,13.3298027403
303,7896652,261893.0,0.0462412114573,0.950534499514,"(39.883378256963162, 116.45451348182884)",15069.3710038,933,13.4204644835
304,6834198,261776.0,0.0463192674636,0.950728862974,"(40.068463611859833, 116.58171160609614)",15094.8083763,609,13.479642406
305,4658682,356925.0,0.0464256948675,0.950728862974,"(39.707277628032344, 116.84196951934349)",15129.4915946,1,13.4797395783
306,7886965,356834.0,0.0465320951371,0.950728862974,"(39.932345013477089, 116.4556858147714)",15164.1659703,1041,13.5808959285
307,8293350,356357.0,0.0466383531755,0.950728862974,"(39.865408805031443, 116.40703399765533)",15198.7939948,304,13.6104363036
308,8601895,356053.0,0.0467445205676,0.950728862974,"(39.852380952380948, 116.37010550996483)",15233.3924789,75,13.6177242251
309,8029069,354868.0,0.046850334618,0.950728862974,"(39.96019766397125, 116.43868698710435)",15267.8758138,825,13.6978913614
310,6829292,306736.0,0.0469417967351,0.950826044704,"(40.064869721473492, 116.58229777256741)",15297.6820523,528,13.7491983286
311,10777071,306556.0,0.04703320518,0.950923226433,"(40.060826594788857, 116.10984759671747)",15327.4707997,3,13.7494898455
312,1808973,353832.0,0.0471387103174,0.950923226433,"(40.123719676549861, 117.1831184056272)",15361.8534642,1,13.7495870178
313,6824419,352947.0,0.0472439515667,0.950923226433,"(40.076100628930817, 116.58288393903869)",15396.1501312,879,13.8350014576
314,7549079,352943.0,0.0473491916233,0.950923226433,"(39.966486972147351, 116.49613130128957)",15430.4464095,49,13.8397628996
315,7798900,352846.0,0.0474544027566,0.950923226433,"(39.976819407008087, 116.4662368112544)",15464.7332621,57,13.8453017199
316,7514570,352477.0,0.0475595038619,0.950923226433,"(39.866307277628032, 116.50023446658852)",15498.9842581,29,13.8481197163
317,8117111,351951.0,0.0476644481253,0.950923226433,"(39.90539083557951, 116.42813599062134)",15533.1841415,6,13.84870275
318,6834196,351950.0,0.0477693920905,0.950923226433,"(40.067565139263252, 116.58171160609614)",15567.3839277,771,13.9236225828
319,7911501,303923.0,0.0478600154312,0.951020408163,"(39.953009883198561, 116.45275498241502)",15596.9168205,903,14.0113691575
320,6446444,351201.0,0.0479647360606,0.951020408163,"(39.703683737646003, 116.62801875732708)",15631.0438247,1,14.0114663298
321,6271089,350649.0,0.0480692920954,0.951020408163,"(40.140790655884992, 116.64912075029309)",15665.1171898,5,14.0119521912
322,9787421,350445.0,0.0481737873018,0.951020408163,"(39.946720575022461, 116.2282532239156)",15699.1707317,6,14.012535225
323,9219745,349536.0,0.0482780114638,0.951020408163,"(40.167744833782571, 116.29624853458382)",15733.135944,1,14.0126323972
324,5776473,349314.0,0.0483821694302,0.951020408163,"(40.177628032345012, 116.70832356389215)",15767.0795841,3,14.0129239141
325,9650078,348785.0,0.0484861696601,0.951020408163,"(39.857322551662172, 116.24466588511137)",15800.97182,46,14.0173938393
326,9067284,156643.0,0.0485328772536,0.951409135083,"(39.887870619946092, 116.31441969519344)",15816.1931785,585,14.0742396269
327,9023397,300446.0,0.0486224638272,0.951506316812,"(39.975471698113203, 116.31969519343494)",15845.3882033,61,14.0801671363
328,8298498,348176.0,0.0487262824663,0.951506316812,"(39.977717879604668, 116.40644783118407)",15879.2212613,4,14.0805558255
329,7891865,299999.0,0.0488157357541,0.951603498542,"(39.933243486073671, 116.45509964830012)",15908.3728501,1018,14.1794772131
330,6809727,347306.0,0.0489192949778,0.951603498542,"(40.076999101527399, 116.58464243845252)",15942.1213682,724,14.2498299485
331,6839097,346839.0,0.0490227149521,0.951603498542,"(40.068912848158128, 116.58112543962486)",15975.8245069,788,14.3264017102
332,6961551,346486.0,0.0491260296693,0.951603498542,"(40.070709793351298, 116.56647127784291)",16009.4933437,848,14.4088038092
333,8988912,346175.0,0.049229251653,0.951603498542,"(39.886073674752922, 116.32379835873388)",16043.13196,7,14.4094840152
334,8083497,346067.0,0.0493324414334,0.951603498542,"(40.207277628032344, 116.43223915592029)",16076.7600816,2,14.4096783597
335,4188728,346063.0,0.0494356300211,0.951603498542,"(39.82138364779874, 116.89824150058617)",16110.3878146,1,14.409775532
336,7215544,345915.0,0.0495387744783,0.951603498542,"(39.754896675651388, 116.53599062133647)",16144.0011661,9,14.4106500826
337,5555752,345135.0,0.0496416863562,0.951603498542,"(40.03791554357592, 116.73470105509965)",16177.5387232,2,14.4108444272
338,8102557,248954.0,0.0497159191163,0.951797862002,"(39.968283917340521, 116.42989449003518)",16201.7301526,603,14.4694393159
339,6956400,344926.0,0.0498187686749,0.951797862002,"(39.957053009883197, 116.56705744431419)",16235.2474006,7,14.4701195219
340,6270434,344571.0,0.0499215123801,0.951797862002,"(39.846540880503142, 116.64912075029309)",16268.7301526,2,14.4703138665
341,8577209,343620.0,0.0500239725174,0.951797862002,"(39.764330637915542, 116.37303634232123)",16302.1204936,6,14.4708969002
342,6828962,343476.0,0.050126389717,0.951797862002,"(39.916621743036835, 116.58229777256741)",16335.4968419,5,14.4713827616
343,9018610,343065.0,0.0502286843652,0.951797862002,"(40.025336927223719, 116.32028135990622)",16368.8332524,5,14.4718686231
344,5579930,342820.0,0.0503309059596,0.951797862002,"(39.897753818508534, 116.73177022274326)",16402.1458556,1,14.4719657954
345,8841664,342043.0,0.0504328958692,0.951797862002,"(39.747708894878706, 116.34138335287223)",16435.382956,5,14.4724516568
346,6373407,341841.0,0.0505348255468,0.951797862002,"(39.898203054806828, 116.63681125439625)",16468.6004276,3,14.4727431736
347,8122102,341622.0,0.0506366899232,0.951797862002,"(39.947169811320755, 116.42754982415006)",16501.7966184,342,14.5059760956
348,7445988,341617.0,0.0507385528087,0.951797862002,"(39.861814914645102, 116.50844079718641)",16534.9923234,3,14.5062676125
349,5233051,341221.0,0.0508402976155,0.951797862002,"(40.292632524707997, 116.77338804220399)",16568.1495481,2,14.506461957
350,6359248,341072.0,0.0509419979937,0.951797862002,"(40.138544474393527, 116.63856975381009)",16601.2922942,4,14.5068506462
351,7514881,340533.0,0.0510435376536,0.951797862002,"(40.006019766397124, 116.50023446658852)",16634.3826645,295,14.5355164707
352,10130207,340408.0,0.0511450400412,0.951797862002,"(39.913477088948788, 116.18722157092616)",16667.4608882,4,14.5359051598
353,8533403,340265.0,0.0512464997893,0.951797862002,"(39.888319856244387, 116.37831184056273)",16700.5252162,1224,14.6548440385
354,2675898,291599.0,0.0513334483766,0.951895043732,"(40.114285714285714, 117.07936694021103)",16728.8605578,3,14.6551355553
355,7935781,339500.0,0.051434680018,0.951895043732,"(39.858670260557055, 116.44982415005862)",16761.850549,3,14.6554270722
356,8411060,339469.0,0.0515359024159,0.951895043732,"(39.936388140161725, 116.39296600234468)",16794.8375279,3,14.6557185891
357,8518639,147466.0,0.0515798736242,0.952283770651,"(39.856873315363877, 116.38007033997656)",16809.1671363,513,14.705567972
358,7171469,339409.0,0.0516810781314,0.952283770651,"(39.758041329739441, 116.54126611957797)",16842.1482849,4,14.7059566612
359,10086200,338985.0,0.0517821562108,0.952283770651,"(39.947169811320755, 116.19249706916764)",16875.0882324,31,14.708969002
360,6834193,338411.0,0.0518830631356,0.952283770651,"(40.066217430368376, 116.58171160609614)",16907.9724031,762,14.7830142843
361,9184820,338096.0,0.0519838761343,0.952283770651,"(39.880682839173403, 116.30035169988277)",16940.8259644,585,14.8398600719
362,7166919,338091.0,0.052084687642,0.952283770651,"(39.91437556154537, 116.54185228604925)",16973.6790399,3,14.8401515888
363,7568761,337601.0,0.0521853530422,0.952283770651,"(40.006918238993713, 116.49378663540446)",17006.484501,89,14.8487999223
364,10502170,337103.0,0.0522858699494,0.952283770651,"(39.785444743935308, 116.14267291910903)",17039.2415703,2,14.8489942668
365,6353775,336876.0,0.0523863191701,0.952283770651,"(39.880233602875109, 116.63915592028137)",17071.9765815,1,14.8490914391
366,8783550,336875.0,0.0524867680927,0.952283770651,"(40.045103324348609, 116.34841735052755)",17104.7114955,2,14.8492857837
367,8934682,336578.0,0.0525871284561,0.952283770651,"(39.727942497753816, 116.33024618991794)",17137.4175493,1,14.849382956
368,7999689,336516.0,0.0526874703325,0.952283770651,"(39.963791554357591, 116.44220398593201)",17170.1175785,361,14.8844621514
369,6833239,336417.0,0.0527877826892,0.952283770651,"(39.637646001796945, 116.58171160609614)",17202.8079876,1,14.8845593237
370,5399355,336261.0,0.0528880485301,0.952283770651,"(40.190206648697213, 116.75345838218054)",17235.4832378,1,14.884656496
371,6829290,335476.0,0.0529880803007,0.952283770651,"(40.063971248876911, 116.58229777256741)",17268.0822078,684,14.9511223399
372,8793210,287462.0,0.0530737953231,0.952380952381,"(39.984007187780769, 116.347245017585)",17296.0155476,237,14.9741521718
373,8596470,335032.0,0.0531736947024,0.952380952381,"(39.61563342318059, 116.37069167643611)",17328.571373,2,14.9743465164
374,7793947,286992.0,0.0532592695809,0.952478134111,"(39.952111410601972, 116.46682297772568)",17356.4590419,76,14.9817316101
375,6227334,334979.0,0.0533591531567,0.952478134111,"(40.287690925426773, 116.6543962485346)",17389.0097172,2,14.9819259547
376,5922558,334790.0,0.0534589803768,0.952478134111,"(39.793530997304579, 116.69073856975382)",17421.542027,3,14.9822174716
377,11407965,334777.0,0.0535588037206,0.952478134111,"(39.634950584007186, 116.03423212192263)",17454.0730736,1,14.9823146439
378,8557788,334599.0,0.0536585739886,0.952478134111,"(39.84115004492363, 116.37538100820633)",17486.5868234,9,14.9831891944
379,8234837,333255.0,0.0537579435045,0.952478134111,"(39.983557951482481, 116.41406799531067)",17518.9699738,89,14.9918375279
380,3542721,332422.0,0.0538570646376,0.952478134111,"(40.059029649595686, 116.97561547479485)",17551.2721796,4,14.9922262171
381,9032959,332316.0,0.0539561541638,0.952478134111,"(39.870350404312667, 116.31852286049238)",17583.5640851,16,14.9937809737
382,7235366,331789.0,0.0540550865499,0.952478134111,"(39.858221024258761, 116.53364595545135)",17615.8047809,1,14.993878146
383,9077098,331652.0,0.0541539780855,0.952478134111,"(39.895956873315363, 116.31324736225089)",17648.032164,960,15.087163541
384,7030296,331557.0,0.0542528412941,0.952478134111,"(40.148427672955975, 116.55826494724502)",17680.2503158,1,15.0872607132
385,9811689,331483.0,0.0543516824375,0.952478134111,"(39.846990116801436, 116.2253223915592)",17712.4612768,4,15.0876494024
386,8641291,283074.0,0.0544360890521,0.952575315841,"(39.94761904761905, 116.36541617819461)",17739.9682247,1076,15.1922067826
387,7842805,330958.0,0.0545347736518,0.952575315841,"(39.897304582210239, 116.4609613130129)",17772.1281702,322,15.2234962589
388,8508878,330914.0,0.0546334451315,0.952575315841,"(39.872596585804132, 116.38124267291911)",17804.2838402,181,15.2410844427
389,8234594,330840.0,0.0547320945461,0.952575315841,"(39.874393530997303, 116.41406799531067)",17836.4323195,9,15.2419589933
390,8553111,330809.0,0.0548307347171,0.952575315841,"(39.94043126684636, 116.37596717467761)",17868.5777864,13,15.243222233
391,8195369,282512.0,0.0549149737553,0.95267249757,"(39.855974842767296, 116.4187573270809)",17896.0301234,38,15.2469147799
392,11016809,330186.0,0.0550134281611,0.95267249757,"(39.942228212039531, 116.08112543962486)",17928.115052,1,15.2470119522
393,9885943,329824.0,0.0551117746261,0.95267249757,"(40.199191374663073, 116.21652989449004)",17960.1648042,2,15.2472062968
394,6834197,329590.0,0.0552100513174,0.95267249757,"(40.068014375561546, 116.58171160609614)",17992.1918181,712,15.3163929647
395,6808754,329579.0,0.0553083247287,0.95267249757,"(39.63989218328841, 116.58464243845252)",18024.2177631,2,15.3165873093
396,8278610,329447.0,0.0554065587805,0.95267249757,"(39.844743935309971, 116.40879249706917)",18056.2308814,165,15.3326207366
397,6798957,329389.0,0.0555047755378,0.95267249757,"(39.639442946990116, 116.58581477139508)",18088.2383636,1,15.3327179089
398,7431628,328627.0,0.0556027650831,0.95267249757,"(40.01185983827493, 116.51019929660023)",18120.1718006,130,15.3453503061
399,8533134,328428.0,0.0557006952908,0.95267249757,"(39.767475292003596, 116.37831184056273)",18152.0859003,2,15.3455446507
400,7734649,328384.0,0.0557986123787,0.95267249757,"(39.71761006289308, 116.47385697538101)",18183.9957244,6,15.3461276844
401,6289798,328338.0,0.0558965157503,0.95267249757,"(39.744115004492365, 116.64677608440797)",18215.9010786,2,15.346322029
402,8611771,184236.0,0.0559514509865,0.95296404276,"(39.888319856244387, 116.36893317702229)",18233.803712,691,15.4134680789
403,6834213,328164.0,0.0560493024751,0.95296404276,"(40.075202156334228, 116.58171160609614)",18265.6921582,586,15.4704110388
404,8915628,328087.0,0.0561471310039,0.95296404276,"(39.969631626235397, 116.33259085580305)",18297.5731221,469,15.5159848411
405,11001648,327866.0,0.0562448936352,0.95296404276,"(39.732434860736745, 116.08288393903869)",18329.432611,1,15.5160820134
406,6844005,327663.0,0.0563425957363,0.95296404276,"(40.073405211141058, 116.58053927315358)",18361.2723739,614,15.5757457973
407,10869530,327465.0,0.056440238798,0.95296404276,"(39.789937106918238, 116.09871043376319)",18393.0928967,1,15.5758429696
408,2563388,327251.0,0.0565378180495,0.95296404276,"(40.178975741239888, 117.09284876905042)",18424.8926246,1,15.5759401419
409,7616832,326903.0,0.0566352935348,0.95296404276,"(39.598562443845459, 116.48792497069168)",18456.6585366,2,15.5761344864
410,8063272,326834.0,0.0567327484458,0.95296404276,"(39.922911051212935, 116.4345838218054)",18488.4177437,1185,15.6912836459
411,5927881,326807.0,0.056830195306,0.95296404276,"(39.984456424079063, 116.69015240328254)",18520.1743271,2,15.6914779905
412,320108,326484.0,0.0569275458545,0.95296404276,"(40.180772686433059, 117.36131301289566)",18551.8995239,6,15.6920610242
413,6216698,326367.0,0.0570248615161,0.95296404276,"(39.910332434860734, 116.65556858147714)",18583.6133515,2,15.6922553688
414,7886964,326183.0,0.0571221223128,0.95296404276,"(39.931895777178795, 116.4556858147714)",18615.3092994,823,15.7722281605
415,7715222,325764.0,0.0572192581727,0.95296404276,"(39.791734052111408, 116.47620164126613)",18646.9645321,8,15.7730055388
416,12284894,325473.0,0.0573163072626,0.95296404276,"(39.718957771787956, 115.9293083235639)",18678.5914877,2,15.7731998834
417,7004858,325162.0,0.0574132636189,0.95296404276,"(39.722551662174304, 116.56119577960142)",18710.1882227,1,15.7732970557
418,6824418,324893.0,0.0575101397652,0.95296404276,"(40.075651392632523, 116.58288393903869)",18741.7588184,591,15.830725877
419,10429471,324329.0,0.0576068477388,0.95296404276,"(40.131805929919139, 116.1514654161782)",18773.2746089,1,15.8308230493
420,6447543,323793.0,0.0577033958886,0.95296404276,"(40.197394429469902, 116.62801875732708)",18804.738315,1,15.8309202216
421,8269048,323559.0,0.0577998742646,0.95296404276,"(39.949865229110507, 116.40996483001173)",18836.1792829,848,15.9133223205
422,6790137,323321.0,0.0578962816741,0.95296404276,"(40.077897574123988, 116.58698710433764)",18867.5971237,416,15.9537459916
423,6829288,323215.0,0.0579926574767,0.95296404276,"(40.063072776280322, 116.58229777256741)",18899.0046643,777,16.0292488582
424,8523595,322955.0,0.0580889557529,0.95296404276,"(39.882929020664868, 116.37948417350528)",18930.38694,6,16.0298318919
425,10948112,322793.0,0.0581852057241,0.95296404276,"(39.886073674752922, 116.08933177022274)",18961.7534739,1,16.0299290642
426,1290409,274589.0,0.0582670822931,0.95306122449,"(40.404043126684634, 117.24525205158265)",18988.4359149,2,16.0301234088
427,6834191,322582.0,0.0583632693486,0.95306122449,"(40.065318957771787, 116.58171160609614)",19019.7819454,709,16.0990185599
428,9224610,322424.0,0.0584594092919,0.95306122449,"(40.152920035938905, 116.29566236811254)",19051.1126227,3,16.0993100768
429,6956654,322071.0,0.0585554439781,0.95306122449,"(40.071159029649593, 116.56705744431419)",19082.4089982,601,16.1577106209
430,6295098,321984.0,0.0586514527228,0.95306122449,"(39.924707996406106, 116.6461899179367)",19113.6969196,1,16.1578077932
431,8582600,321940.0,0.0587474483476,0.95306122449,"(39.985804132973939, 116.37245017584995)",19144.9805655,213,16.1785054902
432,6127977,321938.0,0.0588434433761,0.95306122449,"(39.660107816711587, 116.66611957796015)",19176.2640171,2,16.1786998348
433,7485501,321897.0,0.0589394261793,0.95306122449,"(40.009613656783465, 116.50375146541619)",19207.5434846,44,16.1829754154
434,6795034,273708.0,0.0590210400529,0.95315840622,"(40.077448337825693, 116.58640093786636)",19234.1403168,730,16.2539111845
435,8254258,273567.0,0.0591026118834,0.953255587949,"(39.906738544474393, 116.41172332942556)",19260.7234477,1013,16.3523467107
436,8773500,273438.0,0.0591841452488,0.953352769679,"(39.930997304582206, 116.34958968347011)",19287.2940433,982,16.447769896
437,7495146,321385.0,0.0592799753845,0.953352769679,"(39.941778975741236, 116.50257913247363)",19318.5237586,2,16.4479642406
438,2641660,321135.0,0.0593757309756,0.953352769679,"(40.135849056603774, 117.08347010550997)",19349.7291808,10,16.4489359635
439,7544247,321124.0,0.0594714832867,0.953352769679,"(39.996136567834682, 116.49671746776085)",19380.9335342,27,16.4515596152
440,4227856,320980.0,0.05956719266,0.953352769679,"(39.796226415094338, 116.89355216881594)",19412.1238947,2,16.4517539598
441,5344814,320924.0,0.0596628853354,0.953352769679,"(39.892362982929022, 116.7599062133646)",19443.3088135,2,16.4519483043
442,5433388,320710.0,0.0597585142005,0.953352769679,"(40.076549865229111, 116.7493552168816)",19474.4729375,3,16.4522398212
443,11295538,320237.0,0.0598540020272,0.953352769679,"(39.736927223719675, 116.04771395076202)",19505.591099,3,16.4525313381
444,7313885,320128.0,0.0599494573523,0.953352769679,"(39.926055705300989, 116.5242672919109)",19536.6986687,22,16.4546691284
445,10458731,319710.0,0.0600447880388,0.953352769679,"(40.074303683737647, 116.14794841735053)",19567.7656204,1,16.4547663007
446,6529521,271641.0,0.0601257855773,0.953449951409,"(39.618778077268644, 116.61805392731536)",19594.1615975,2,16.4549606452
447,7916257,319359.0,0.0602210116031,0.953449951409,"(39.889218328840968, 116.45216881594374)",19625.1944417,5,16.4554465067
448,5384470,319083.0,0.0603161553316,0.953449951409,"(40.104402515723272, 116.75521688159438)",19656.2004664,1,16.4555436789
449,10874535,319011.0,0.0604112775913,0.953449951409,"(39.838005390835576, 116.09812426729192)",19687.1994947,2,16.4557380235
